pid,email_21,messenger_21,blog_21,cloud_21,call_check_21,service_purchase_21,money_transfer_21,cradit_card_21,agency_purchase_21,machine_purchase_21,phone_owner_21,data_21,dmb_21,agency_21,voice_service_21,data_service_21,use_date_21,brand_21,age_21,school_21,marry_21,salary_21,job_21,religion_21,email_22,messenger_22,blog_22,cloud_22,call_check_22,service_purchase_22,money_transfer_22,cradit_card_22,agency_purchase_22,machine_purchase_22,phone_owner_22,data_22,dmb_22,agency_22,voice_service_22,data_service_22,use_date_22,brand_22,age_22,school_22,marry_22,salary_22,job_22,religion_22,email_23,messenger_23,blog_23,cloud_23,call_check_23,service_purchase_23,money_transfer_23,cradit_card_23,agency_purchase_23,machine_purchase_23,phone_owner_23,data_23,dmb_23,agency_23,voice_service_23,data_service_23,use_date_23,brand_23,age_23,school_23,marry_23,salary_23,job_23,religion_23
58970003,1,1,2,2,2,8,1,1,69,20,1,4,1,1,1,2,17,1,4,4,1,6,1,2,1,1,2,2,1,1,1,1,65,10,1,4,1,3,1,1,6,1,4,4,1,8,1,2,1,1,2,2,2,1,1,1,75,10,1,4,1,1,1,1,20,1,4,4,1,9,1,2
58980001,2,1,2,2,2,7,2,2,19,0,1,3,1,1,2,2,34,1,8,2,2,3,2,2,2,1,2,2,2,7,2,2,45,0,1,3,1,1,2,2,34,1,8,2,2,3,2,2,2,1,2,2,2,7,2,2,40,0,4,3,1,1,1,2,46,1,8,2,2,3,2,2
58980002,2,1,2,2,2,7,2,2,19,10,4,3,1,1,2,2,20,1,8,2,2,2,2,2,2,1,2,2,2,7,2,2,40,0,4,3,1,1,2,2,32,1,8,2,2,2,2,2,2,1,2,2,2,7,2,2,35,0,4,3,1,1,1,2,46,1,8,2,2,2,2,2
59000001,2,2,2,2,2,7,2,2,15,0,4,3,1,3,1,2,30,1,8,1,3,2,2,2,2,2,2,2,2,7,2,2,30,0,4,3,1,1,1,2,42,1,8,1,3,2,2,2,2,1,2,2,2,7,2,2,29,0,4,3,1,1,1,2,56,1,8,1,3,2,2,2
59000002,2,1,2,2,2,8,2,2,40,0,1,3,1,1,1,2,24,1,7,2,3,5,1,2,1,1,2,2,2,7,2,2,40,0,1,3,1,1,1,2,36,1,7,2,2,5,1,2,2,1,2,2,2,1,2,2,50,0,1,3,1,1,1,2,50,1,7,2,2,5,1,2
59000003,2,1,2,2,2,7,2,2,30,10,4,3,1,1,1,2,17,1,6,2,2,1,2,2,1,1,2,2,2,7,2,2,40,0,4,3,1,1,1,2,29,1,6,2,2,2,2,2,2,1,2,2,2,7,2,2,35,0,4,3,1,1,1,2,41,1,6,2,2,1,2,2
59040001,1,1,2,2,2,7,2,2,90,0,1,4,1,2,1,1,27,1,6,4,2,13,1,2,1,1,2,2,2,7,2,2,53,16,1,2,1,2,1,1,31,1,6,4,2,13,1,2,1,1,2,2,2,7,1,1,80,25,1,4,1,1,1,1,5,1,6,4,2,13,1,2
59040002,1,1,2,2,2,1,2,2,69,0,1,4,1,2,1,2,14,1,6,4,2,10,1,2,1,1,2,2,2,1,1,1,63,18,1,4,1,2,1,1,18,1,6,4,2,11,1,1,1,1,2,2,2,1,1,1,50,20,1,4,1,1,1,1,29,1,6,4,2,11,1,2
59060001,1,1,2,2,1,1,1,1,78,29,1,4,1,2,1,1,12,1,5,4,2,7,1,1,1,1,2,2,2,5,1,1,40,12,1,4,2,2,1,1,44,1,5,4,2,7,1,1,1,1,2,2,2,1,1,1,62,20,1,4,1,2,1,1,10,1,5,4,2,8,1,1
59060002,1,1,2,2,1,7,1,1,49,27,1,4,1,2,1,2,20,1,5,4,2,7,1,1,1,1,1,1,2,1,1,1,50,15,1,4,1,2,1,1,14,1,5,4,2,7,1,1,1,1,2,2,2,7,1,1,52,20,1,4,1,2,1,1,28,1,5,4,2,7,1,1
59070001,1,1,2,2,2,6,2,2,55,0,1,4,1,1,1,2,25,1,7,2,2,7,1,2,1,1,2,2,2,6,2,2,40,10,1,2,2,1,1,2,36,1,7,2,2,7,1,1,2,1,2,2,2,7,2,2,35,15,1,3,1,1,1,1,24,1,7,2,2,7,1,2
59070002,1,1,2,2,2,7,2,2,62,25,1,4,1,3,1,2,15,1,6,2,2,1,2,2,2,1,2,2,2,7,1,2,45,12,4,4,1,3,1,1,26,1,6,2,2,1,2,1,2,1,2,2,2,7,1,2,45,20,1,3,1,1,1,1,5,1,6,2,2,1,2,2
59080001,1,1,2,1,2,1,1,1,79,20,1,4,1,2,1,1,24,1,5,4,2,10,1,1,1,1,2,2,1,5,1,1,65,12,1,4,1,2,1,1,30,1,5,4,2,10,1,2,1,1,2,2,2,1,1,1,65,15,1,4,1,2,1,1,4,1,5,4,2,12,1,2
59080002,1,1,2,1,1,7,1,1,79,18,1,4,1,2,1,1,15,1,5,4,2,6,1,1,1,1,2,2,2,7,1,1,50,10,4,4,1,2,1,1,34,1,5,4,2,7,1,2,1,1,2,2,2,1,1,1,70,15,1,4,1,2,1,1,6,1,5,4,2,7,1,2
59090001,2,1,2,2,2,7,2,2,50,0,1,3,1,1,2,2,31,1,8,3,2,6,1,1,2,1,2,2,2,7,2,2,30,0,4,3,2,1,1,2,41,1,8,3,2,6,1,2,2,1,2,2,2,7,2,2,35,15,1,3,1,3,1,1,24,1,8,3,2,6,1,2
59090002,2,1,2,2,2,6,2,2,43,12,4,3,1,1,2,2,15,1,8,2,2,1,2,1,2,1,2,2,2,6,2,2,30,0,4,3,2,1,2,2,27,1,8,2,2,1,2,1,2,1,2,2,2,7,2,2,35,15,1,3,1,3,1,1,24,1,8,2,2,1,2,2
59100001,1,1,2,2,2,1,1,2,55,23,1,4,1,2,1,2,17,1,6,3,2,10,1,2,2,1,2,2,2,7,1,2,50,35,1,4,1,2,1,1,30,1,6,3,2,11,1,2,2,1,2,2,2,7,1,1,70,10,1,4,1,2,1,1,10,1,6,3,2,11,1,2
59100002,1,1,2,2,2,7,1,2,55,18,1,4,1,2,1,2,24,1,6,4,2,6,1,2,2,1,2,2,2,2,1,2,55,20,1,4,1,2,1,1,15,1,6,4,2,6,1,2,1,1,2,2,2,7,1,1,53,12,1,4,1,2,1,1,26,1,6,4,2,7,1,2
59120001,2,1,2,2,2,7,2,2,65,0,4,3,1,2,1,1,22,1,8,1,2,2,2,2,2,2,2,2,2,7,2,2,55,10,4,3,1,2,2,2,32,1,8,1,2,2,2,2,2,1,2,2,1,7,2,2,80,0,4,3,1,1,1,1,45,1,8,1,2,2,2,2
59120002,2,2,2,2,2,7,2,2,55,0,4,3,1,2,1,1,18,1,8,2,2,2,2,2,2,1,2,2,1,1,2,2,65,10,4,3,1,1,2,2,32,1,8,2,2,2,2,2,2,1,2,2,1,7,2,2,70,0,4,3,1,1,1,1,45,1,8,2,2,2,2,2
59150001,2,1,2,2,2,1,2,2,49,10,1,3,1,3,1,2,4,1,8,3,2,7,1,2,2,1,2,2,1,1,2,2,80,10,1,2,1,1,1,1,16,1,8,3,2,7,1,2,2,1,2,2,2,7,2,1,75,0,4,3,1,1,1,2,28,1,8,3,2,3,2,2
59150002,1,1,2,2,2,1,2,2,32,15,4,3,1,2,1,2,4,1,7,3,2,3,2,2,2,1,2,2,1,1,2,2,60,0,4,3,1,2,1,1,14,1,8,3,2,2,2,2,2,1,2,2,1,1,2,1,80,10,4,3,1,1,1,2,27,1,8,3,2,2,2,2
59150005,1,1,2,2,1,1,1,1,75,20,4,4,1,1,1,2,7,1,3,4,1,1,2,2,1,1,2,2,1,1,1,1,7,80,4,4,1,1,1,1,19,1,3,4,1,1,2,2,1,1,2,2,1,1,1,1,78,10,4,4,1,2,1,1,32,1,3,4,1,2,2,2
59160002,2,1,2,2,2,1,2,2,33,10,1,3,1,1,1,2,18,1,8,2,2,2,2,2,2,2,2,2, ,7,2,2,35,0,4, , , , , , , ,8,2,2,2,2,2,2,1,2,2,1,1,2,2,80,10,4,3,1,1,1,2,2,1,8,2,2,2,2,2
59160003,1,1,2,2,1,1,2,2,31,5,4,3,1,1,1,2,17,1,2,3,1,1,2,2,1,1,2,2,1,1,2,1,80,10,4,4,1,2,1,1,6,1,2,3,1,1,2,2,1,1,2,2,1,1,2,1,78,10,4,4,1,1,1,1,18,1,2,4,1,2,2,2
59160004,1,1,2,2,1,1,2,2,30,10,1,3,1,2,1,2,16,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,50,0,4,3,1,1,1,1,26,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,70,10,4,4,1,1,1,1,3,1,2,3,1,1,2,1
59180001,2,1,2,2,2,1,2,2,65,10,1,3,2,1,1,1,16,1,7,3,2,5,1,2,2,1,2,2,1,7,2,2,65,10,4,3,1,1,2,2,10,1,8,3,2,4,1,2,2,1,2,2,1,7,2,2,80,10,4,3,1,2,1,1,23,1,8,3,2,5,1,2
59180003,2,1,2,2,1,1,2,2,60,0,4,3,2,1,2,2,24,1,7,1,2,2,2,2,2,1,2,2,2,1,2,2,70,10,4,3,1,3,2,2,11,1,8,1,2,1,2,2,2,1,2,2,1,1,2,2,85,12,4,3,1,1,1,1,23,1,8,1,2,2,2,2
59190003,1,1,2,2,2,1,1,1,85,12,1,4,1,3,1,1,16,1,6,3,3,8,1,2,2,1,2,2,1,1,1,1,80,10,1,4,1,3,1,1,30,1,6,3,3,8,1,2,2,1,2,2,2,7,1,1,89,12,1,4,1,1,1,1,43,1,6,3,2,9,1,2
59190004,1,1,2,2,1,1,1,1,85,20,1,4,1,1,1,1,19,1,3,3,1,6,1,2,1,1,2,2,1,1,1,1,75,10,1,4,1,1,1,1,32,1,3,3,1,6,1,2,1,1,2,2,2,1,1,1,82,10,4,4,1,1,1,1,45,1,3,3,1,7,1,2
59220001,2,1,2,2,2,7,2,2,16,10,4,3,1,3,2,2,12,1,8,2,2,3,1,2,2,1,2,2,1,7,2,2,45,0,4,3,1,2,1,1,28,1,8,2,3,3,1,2,2,1,2,2,1,7,2,2,45,0,4,3,1,2,1,1,24,1,8,2,3,5,1,2
59220003,1,1,2,2,1,1,2,2,62,20,1,4,1,1,1,1,5,1,5,4,1,8,1,2,1,1,2,2,1,7,2,2,67,10,1,4,1,2,1,1,14,1,5,4,1,9,1,2,1,1,2,2,1,2,1,1,60,10,1,4,1,2,1,1,14,1,5,4,1,9,1,1
59230001,1,1,2,2,2,1,2,2,49,18,1,3,1,2,1,2,12,1,6,4,2,6,1,2,2,1,2,2,2,7,2,2,55,15,1,3,1,1,1,1,19,1,6,4,2,7,1,2,2,1,2,2,2,7,1,1,55,0,1,3,1,1,1,2,19,1,6,4,2,7,1,2
59230002,1,1,2,2,2,1,2,2,49,0,1,3,1,2,1,2,36,1,5,3,2,7,1,2,2,1,2,2,2,7,2,2,55,15,1,3,1,1,1,1,19,1,6,3,2,7,1,2,2,1,2,2,2,2,1,1,55,10,1,3,1,1,1,2,19,1,6,3,2,7,1,2
59230004,1,1,2,2,2,5,1,2,67,10,1,4,1,2,1,1,12,1,3,4,1,6,1,2,1,1,2,2,1,1,1,1,65,12,1,4,1,1,1,1,24,1,3,4,1,7,1,2,1,1,2,2,2,2,1,1,60,0,1,4,1,1,1,2,24,1,3,4,1,7,1,2
59250001,1,1,2,2,2,7,2,2,35,0,1,3,1,1,1,2,48,1,6,2,2,5,1,1,2,1,2,2,1,7,2,2,50,0,1,3,1,3,1,1,36,2,6,2,2,4,1,2,2,1,2,2,1,7,1,1,55,0,1,3,1,2,1,2,36,1,7,2,2,5,1,2
59250002,1,1,2,2,2,7,2,2,35,0,4,3,1,1,1,2,48,1,6,2,2,5,1,1,2,1,2,2,1,7,2,2,40,0,1,3,1,3,1,1,48,2,6,2,2,4,1,2,2,1,2,2,2,7,1,1,55,0,1,3,1,2,1,2,48,1,6,2,2,4,1,2
59260001,2,1,2,2,1,1,2,2,42,10,1,3,1,3,1,2,12,1,7,3,2,5,1,2,2,1,2,2,1,6,2,2,40,0,1,3,1,3,1,1,24,1,7,3,2,8,1,2,2,1,2,2,1,7,1,1,55,0,1,3,1,3,1,2,24,1,7,3,2,9,1,2
59260002,2,1,2,2,1,7,2,2,34,10,4,3,1,3,1,2,12,1,7,2,2,1,2,1,2,1,2,2,1,6,2,2,40,0,4,3,1,3,1,1,24,1,7,2,2,1,2,2,2,1,2,2,2,7,1,1,45,0,1,3,1,3,1,2,24,1,7,2,2,1,2,2
59300001,2,1,2,2,2,7,2,2,19,0,1,3,1,1,2,2,36,1,8,3,2,6,1,2,2,1,2,2,2,7,2,2,35,0,1,2,1,2,1,1,50,2,8,3,2,6,1,2,2,1,2,2,2,7,2,2,40,10,1,3,1,1,1,2,10,1,8,3,2,7,1,2
59300002,2,1,2,2,2,7,2,2,19,0,4,3,1,1,2,2,36,1,8,3,2,5,1,1,2,2,2,2,2,7,2,2,35,0,1,2,1,2,1,1,50,2,8,3,2,6,1,2,2,1,2,2,2,7,2,2,40,10,1,3,1,1,1,2,10,1,8,3,2,7,1,2
59320001,2,1,2,2,2,7,2,2,45,15,1,3,1,1,1,2,12,1,7,3,2,6,1,2,1,1,2,2,2,7,2,2,50,0,1,3,1,2,1,2,24,1,7,3,2,7,1,2,2,1,2,2,2,7,2,1,50,0,1,3,1,1,1,2,36,1,7,3,2,7,1,2
59320002,2,1,2,2,2,7,2,2,45,25,1,3,1,1,1,2,12,1,6,3,2,1,2,2,1,1,2,2,2,7,2,2,50,0,4,3,1,2,1,2,24,1,6,3,2,1,2,2,1,1,2,2,2,7,2,2,50,0,4,3,1,1,1,2,36,1,6,3,2,2,2,2
59320101,1,1,2,2,2,1,1,1,80,25,1,4,1,3,1,1,12,1,4,4,2,7,1,2,1,1,2,2,2,1,1,1,65,0,1,4,2,3,1,1,24,3,4,4,2,7,1,2,1,1,2,2,2,1,1,1,50,0,1,4,1,3,1,2,36,1,4,4,2,7,1,1
59320102,1,1,2,2,2,7,1,1,80,25,1,4,1,3,1,1,12,1,4,4,2,5,1,2,1,1,2,2,2,1,1,1,70,0,4,4,1,3,1,1,24,1,4,4,2,6,1,2,1,1,2,1,2,1,1,1,47,0,4,4,1,3,1,2,36,1,4,4,2,6,1,1
59360001,2,1,2,2,2,7,2,2,60,15,1,3,1,2,2,2,6,1,7,3,3,7,1,2,1,1,2,2,2,7,2,2,50,0,1,3,1,3,1,2,18,1,7,3,3,7,1,2,1,1,2,2,2,7,2,2,50,0,1,3,1,3,1,2,30,1,7,3,3,7,1,1
59360002,1,1,2,2,2,7,2,2,55,0,1,3,1,1,2,2,12,1,3,4,1,1,2,2,1,1,2,2,2,1,1,1,40,0,1,3,1,3,1,2,24,1,3,4,1,7,1,2,1,1,2,1,2,1,1,1,70,0,1,4,1,3,1,1,12,1,3,4,1,7,1,2
59360003,1,1,2,2,2,7,2,2,55,15,1,3,1,1,2,2,12,1,3,4,1,1,2,2,1,1,2,2,2,1,1,1,70,0,4,3,1,3,1,2,24,1,3,4,1,1,2,2,1,1,2,1,2,1,1,1,70,0,4,4,1,3,1,1,6,1,3,4,1,4,1,2
59370001,1,1,2,2,1,7,2,2,54,10,1,2,2,2,1,2,6,1,6,3,2,7,1,2,1,1,2,2,2,1,2,2,40,0,1,3,1,2,1,2,18,1,6,3,2,7,1,1,1,1,2,2,2,1,2,2,55,0,1,3,1,1,1,2,30,1,7,3,2,7,1,2
59370003,1,1,2,2,2,1,1,1,44,10,4,3,1,3,1,2,12,1,5,3,2,1,2,2,1,1,2,2,2,1,1,1,60,0,4,3,1,2,1,2,18,1,5,3,2,1,2,1,1,1,2,2,2,1,1,1,50,0,4,3,1,1,1,2,30,1,5,3,2,1,2,2
59380001,2,1,2,2,2,7,2,2,32,10,1,3,1,2,1,2,12,1,8,3,2,6,1,2,2,1,2,2,1,7,2,2,50,10,1,2,2,1,1,2,6,1,8,3,2,5,1,2,2,1,2,2,2,7,2,2,40,0,1,3,2,2,2,2,18,1,8,3,2,4,1,2
59380002,2,1,2,2,2,7,2,2,32,10,4,3,1,2,1,2,12,1,7,3,2,1,2,2,2,1,2,2,1,7,2,2,40,10,1,3,2,1,1,2,6,1,8,3,2,1,2,2,2,1,2,2,2,7,2,2,40,0,1,3,2,2,1,2,12,1,8,3,2,1,2,2
59390002,2,1,2,2,2,7,2,2,22,10,1,2,2,2,1,2,6,1,8,1,2,2,2,1,2,1,2,2,1,1,2,2,50,0,1,3,2,1,1,2,12,1,8,1,2,2,2,2,2,1,2,2,2,7,2,2,45,0,4,3,1,1,1,2,24,1,8,1,2,2,2,2
59410001,2,1,2,2,2,7,2,2,30,0,1,3,1,1,1,2,38,1,8,2,2,5,1,2,2,2,2,2,1,7,2,2,35,0,1,3,1,2,1,2,50,1,8,2,2,4,1,2,2,1,2,2,2,7,2,2,45,0,1,3,1,2,1,2,50,1,8,2,2,5,1,2
59410002,2,1,2,2,2,7,2,2,19,0,1,3,1,1,2,2,36,1,6,3,2,1,2,2,2,2,2,2,2,7,2,2,35,0,1,3,1,3,1,2,48,1,7,3,2,1,2,2,2,1,2,2,1,7,2,2,45,0,1,3,1,3,1,2,48,1,7,3,2,1,2,2
59440001,2,1,2,2,2,7,2,2,33,0,1,3,1,2,1,2,31,1,7,3,2,6,1,2,2,1,2,2,1,7,2,2,45,0,1,3,1,1,1,1,24,2,7,3,2,7,1,2,2,1,2,2,2,7,2,2,45,0,1,3,1,3,1,2,24,1,7,3,2,7,1,1
59440002,1,1,2,2,2,1,2,2,55,0,1,4,1,2,1,2,26,1,5,3,2,6,1,2,2,1,2,2,1,1,2,1,65,0,1,4,1,1,1,2,38,1,5,3,2,7,1,2,2,1,2,2,2,1,1,1,65,0,1,4,2,3,1,1,38,1,5,3,2,7,1,2
59440003,2,1,2,2,2,7,2,2,33,0,1,3,1,2,1,2,33,1,7,3,2,5,1,2,2,1,2,2,1,7,2,2,55,0,1,3,1,1,1,2,36,1,7,3,2,4,1,2,2,1,2,2,2,7,1,1,60,0,1,3,1,3,1,2,36,1,7,3,2,5,1,2
59440004,1,1,2,2,1,1,2,2,55,0,1,3,1,2,1,2,25,1,5,4,2,6,1,2,1,1,2,2,1,7,2,1,65,10,1,4,1,1,1,2,5,1,5,4,2,7,1,2,1,1,2,2,2,1,1,1,65,0,1,4,1,3,1,1,5,1,5,4,2,8,1,2
59440005,1,1,2,2,2,1,2,2,30,10,4,3,1,2,1,2,14,1,2,3,1,1,2,2,1,1,2,2,1,7,2,2,35,0,4,3,1,1,1,2,24,2,2,3,1,1,2,2,2,1,2,2,1,7,2,2,35,0,4,3,1,3,1,2,24,1,2,3,1,1,2,2
59450001,1,1,2,2,2,1,2,2,39,0,1,3,1,1,2,2,48,1,6,3,2,6,1,2,2,1,2,2,1,7,2,2,50,0,1,4,1,1,1,2,12,1,6,3,3,7,1,2,2,1,2,2,1,7,1,1,55,0,1,4,1,1,1,2,12,1,6,3,3,7,1,2
59450002,1,1,2,2,2,7,1,1,42,0,1,3,1,1,2,2,14,1,4,4,1,6,1,2,1,1,2,2,1,7,2,1,60,10,1,4,1,1,1,1,12,1,4,4,1,7,1,2,1,1,2,2,1,1,1,1,55,0,1,4,1,1,1,1,12,1,4,4,1,7,1,2
59450003,1,1,2,2,2,2,1,1,43,0,1,3,1,1,2,2,38,1,4,4,1,6,1,2,1,1,2,2,1,1,2,1,60,15,1,4,1,1,1,1,12,1,4,4,1,7,1,2,1,1,2,2,1,1,1,1,55,0,1,4,1,1,1,1,12,1,4,4,1,7,1,2
59460001,1,1,2,2,2,7,2,2,35,0,1,3,1,3,1,2,39,2,6,3,3,6,1,1,2,1,2,2,1,6,2,2,55,0,1,3,1,1,1,1,48,1,6,3,3,7,1,2,2,1,2,2,1,7,1,1,45,0,1,3,1,1,1,2,60,1,6,3,3,6,1,2
59460002,1,1,2,2,2,1,2,2,55,18,1,4,1,3,1,2,15,2,4,3,1,7,1,2,1,1,2,1,1,1,2,1,60,0,1,4,1,3,1,1,24,1,4,3,1,7,1,2,1,1,2,2,1,1,1,1,55,0,1,4,1,1,1,1,24,1,4,3,1,7,1,2
59460003,1,1,2,2,2,1,2,2,55,25,1,4,1,3,1,2,9,1,3,4,1,6,1,2,1,1,2,2,1,1,2,1,65,15,1,4,1,3,1,1,25,1,3,4,1,7,1,2,1,1,2,2,1,1,1,1,60,0,1,4,1,1,1,1,24,1,3,4,1,7,1,2
59480001,2,1,2,2,2,7,2,2,34,0,4,3,1,3,1,2,48,1,7,1,3,2,2,1,2,2,2,2,2,6,2,2,20,0,1,3,1,3,1,1,12,1,7,1,3,1,2,2,2,1,2,2,1,7,1,1,55,0,1,3,1,3,1,2,18,1,7,1,3,1,2,2
59480002,1,1,2,2,2,1,2,2,75,10,1,4,1,3,1,2,12,1,5,4,1,7,1,2,1,1,2,2,1,1,2,1,60,0,1,4,1,1,1,1,24,1,5,4,1,7,1,2,1,1,2,2,1,1,1,1,65,0,1,4,1,3,1,1,24,1,5,4,1,7,1,2
59510001,1,1,2,2,2,1,2,2,49,0,1,3,1,1,2,2,36,1,6,4,2,10,1,2,1,1,2,2,1,1,2,2,58,10,1,4,1,1,1,1,5,1,7,4,2,10,1,2,1,1,2,2,1,2,1,1,60,15,1,4,1,3,1,1,5,1,7,4,2,10,1,2
59510002,1,1,2,2,1,1,2,2,42,0,1,3,1,1,2,2,36,1,6,3,2,1,2,2,2,1,2,2,1,7,2,2,55,10,1,4,1,1,1,1,5,1,7,3,2,1,2,2,2,1,2,2,1,7,1,1,55,10,1,4,1,3,1,1,5,1,7,3,2,1,2,2
59510003,1,1,2,2,2,1,2,2,49,0,1,3,1,1,2,2,36,1,4,4,1,8,1,2,1,1,2,2,1,1,2,2,60,10,1,4,1,1,1,1,5,1,4,4,1,9,1,2,1,1,2,2,1,2,1,1,60,10,1,4,1,3,1,1,5,1,4,4,1,9,1,2
59510004,1,1,2,2,2,1,1,1,51,0,1,3,1,1,1,2,36,1,4,4,1,8,1,2,1,1,2,2,1,1,1,1,65,10,1,4,1,1,1,1,5,1,4,4,1,9,1,2,1,1,2,2,1,1,1,1,55,10,1,4,1,3,1,1,5,1,4,4,1,9,1,2
59520001,1,1,2,2,2,1,1,1,54,0,1,3,1,2,1,2,26,1,5,3,2,7,1,2,1,1,2,2,1,1,1,1,65,0,1,3,1,1,1,1,36,2,5,3,2,7,1,2,1,1,2,2,1,1,1,1,55,0,1,3,1,2,1,1,36,1,6,3,2,7,1,2
59520002,1,1,2,2,2,7,2,2,54,0,1,3,1,2,2,2,32,1,5,3,2,6,1,2,2,1,2,2,1,7,2,2,55,0,1,3,1,1,1,1,36,1,5,3,2,1,2,2,2,1,2,2,1,1,2,2,45,0,1,3,1,2,1,1,36,1,5,3,2,1,2,2
59520003,1,1,2,2,2, , , ,20,0,4,3,1,2,2,2,24,1,2,1,1,1,2,2,2,1,2,2,1,7,2,2,30,0,4,3,1,1,1,1,36,2,2,2,1,1,2,2,2,1,2,2,1,7,2,2,24,0,4,3,1,2,1,1,36,1,2,2,1,1,2,2
59520004,1,1,2,2,2, , , ,20,0,4,3,1,2,2,2,26,1,2,1,1,1,2,2,2,1,2,2,1, , , ,35,0,4,3,1,1,1,2,36,1,2,1,1,1,2,2,2,1,2,2,1,7,2,2,24,0,4,3,1,2,1,1,36,1,2,2,1,1,2,2
59530001,1,1,2,2,2,1,2,2,49,10,1,3,1,1,2,2,17,1,5,4,2,9,1,2,1,1,2,2,1,1,2,2,65,0,1,3,1,1,1,2,26,1,5,4,2,8,1,1,1,1,2,2,1,1,1,1,60,0,1,3,1,1,1,2,5,1,5,4,2,9,1,2
59530002,1,1,2,2,2,1,2,2,42,10,4,3,1,1,2,2,12,1,5,4,2,1,2,2,2,1,2,2,1,7,2,2,45,0,1,3,1,1,1,2,24,1,5,4,2,1,2,1,2,1,2,2,1,1,1,1,55,0,1,3,1,1,1,2,24,1,5,4,2,1,2,2
59530003,1,1,2,2,2, , , ,31,10,4,3,1,1,2,2,12,1,2,1,1,1,2,2,2,1,2,2,1, , , ,20,0,4,3,1,1,1,2,24,1,2,1,1,1,2,1,2,1,2,2,1,7,2,2,33,0,4,3,1,3,1,2,24,1,2,2,1,1,2,2
59540001,2,1,2,2,2,7,2,2,55,0,1,3,1,2,1,2,36,1,6,3,4,7,1,2,2,1,2,2,1,1,2,2,65,15,1,4,1,3,1,1,5,1,6,3,3,7,1,2,2,1,2,2,1,2,1,1,55,15,1,4,1,1,1,2,5,1,6,3,4,7,1,2
59540002,1,1,2,2,2,1,1,1,75,30,1,4,1,2,1,1,12,1,3,4,1,7,1,2,1,1,2,2,1,1,1,1,65,10,1,4,1,3,1,1,24,1,4,4,1,7,1,2,1,1,2,2,1,2,1,1,22,0,1,4,1,1,1,2,24,1,4,4,1,7,1,2
59550001,2,1,2,2,1,7,2,2,30,0,1,3,1,3,1,2,36,1,8,2,2,3,1,2,1,1,2,2,1,1,2,2,40,0,1,3,1,2,1,2,48,2,8,2,2,3,1,2,2,1,2,2,1,1,2,2,45,0,1,3,1,3,1,2,48,1,8,2,2,3,1,2
59550002,2,1,2,2,1,7,2,2,30,0,4,3,1,3,1,2,36,1,8,1,2,2,2,1,2,2,2,2,1,7,2,2,40,0,1,3,1,2,1,2,48,1,8,1,2,1,2,2,2,1,2,2,2,7,2,2,45,0,1,3,1,3,1,2,48,1,8,1,2,1,2,2
59570001,1,1,2,2,2,1,2,2,69,0,1,3,1,1,1,2,36,1,5,4,2,8,1,2,1,1,2,2,1,1,2,1,67,15,1,4,1,2,1,1,7,1,5,4,2,8,1,2,2,1,2,2,1,1,1,1,55,10,1,4,2,1,1,2,7,1,5,4,2,9,1,2
59570002,1,1,2,2,1,1,2,2,46,0,1,3,1,1,1,2,36,1,5,4,2,1,2,2,2,1,2,2,1,7,2,1,67,15,1,4,1,2,1,1,3,1,5,4,2,1,2,2,2,1,2,2,1,1,1,1,60,10,1,4,1,1,1,2,3,1,5,4,2,1,2,2
59570003,1,1,2,2,2,1,2,2,69,0,4,3,1,1,1,2,36,1,3,4,1,1,2,2,1,1,2,2,2,7,2,2,69,0,4,3,1,1,1,1,50,1,3,4,1,1,2,2,2,1,2,2,1,2,2,2,35,0,4,3,1,1,1,2,48,1,3,4,1,1,2,2
59570004,1,1,2,2,2,1,2,2,31,0,4,3,1,1,2,2,36,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,45,0,4,3,1,1,1,2,48,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,35,0,4,3,1,2,1,2,7,1,2,3,1,1,2,2
59580002,2,1,2,2,1,7,2,2,30,0,4,3,1,3,1,2,36,2,7,3,3,5,1,2,2,1,2,2,1,7,2,2,40,0,1,3,1,1,1,2,48,1,7,3,3,4,1,2,2,1,2,2,1,7,2,2,45,0,1,3,1,1,1,2,48,1,7,3,3,1,2,2
59580101,1,1,2,2,2,1,2,2,40,0,1,3,1,1,2,2,36,1,5,4,2,8,1,2,1,1,2,2,1,1,2,2,65,0,1,3,1,1,1,2,48,1,5,4,2,9,1,2,1,1,2,2,1,1,1,1,67,15,1,4,1,1,1,1,5,1,5,4,2,9,1,2
59580102,1,1,2,2,2,1,2,2,35,0,1,3,1,1,2,2,48,1,4,4,2,7,1,2,2,1,2,2,1,1,2,2,60,0,1,3,1,1,1,2,48,1,4,4,2,7,1,2,1,1,2,2,1,1,1,1,67,10,1,4,1,1,1,1,7,1,5,4,2,7,1,2
59580201,1,1,2,2,2,7,2,2,55,0,1,3,1,1,1,2,36,1,5,4,2,7,1,2,1,1,2,2,1,1,2,2,60,0,1,3,1,1,1,1,48,1,5,4,2,7,1,2,2,1,2,2,1,1,1,1,65,15,1,4,1,1,1,2,5,1,5,4,2,7,1,2
